,unit,SH_r2,SI_r2,SL_r2,final_r2,probe,session,SH_rate,SI_rate,SL_rate,total_rate,presence_ratio,amplitude_cutoff,isi_violations,rf_x,rf_y
25,76,0.2097593685880466,0.14110260258874693,0.05837360520270272,0.16659450996215952,probeC,767871931,5.634376272354286,4.629291082673167,4.297513902518809,4.76522666362301,0.99,0.000329816768535117,0.0216000563589374,5,3
26,77,0.2589196197952023,0.17146760580528977,0.11542519041343775,0.23015265215766384,probeC,767871931,5.823859187572427,4.288035750558603,2.8132155708210664,3.7508581917641,0.99,0.0286000381150357,0.294991874291544,4,5
27,79,0.15857985844815958,0.08778351816870775,0.030229622728069127,0.11968230199486903,probeC,767871931,6.176203451407812,4.732886451350803,4.428361138370952,4.00251257100865,0.99,0.0207084141378767,0.4121461979692,5,4
28,81,0.3069490749583898,0.35830503293992483,0.1635081041560829,0.30088463335686433,probeC,767871931,2.1798365122615806,1.8281535648994518,1.2818940137389598,1.2918929212898,0.99,0.0148382245082178,0.406909778258884,4,4
29,84,0.44516912095994243,0.31756889767081087,0.10463467327831821,0.38193660588676204,probeC,767871931,6.984246296470294,7.107454803981313,3.2384690873405297,3.17779083934842,0.99,0.00126625749613782,0.0149447285881183,5,3
30,85,0.15372109617290247,0.14839107900387097,0.14622747303765504,0.1994552908828171,probeC,767871931,29.712800275611517,26.189315458054036,17.408815832515536,13.2990279873089,0.99,0.00260109798551525,0.0151459740068403,4,5
31,90,0.14641110224864717,0.12368586041790434,0.04071146576153275,0.1306096569026765,probeC,767871931,2.1344232515894643,1.9804996953077394,1.106068040562643,2.08238965737276,0.99,0.00760542853941738,0.0348028374852172,2,3
32,91,0.1462214844000212,0.06562897479055863,0.057821805646156375,0.1305510832159246,probeC,767871931,3.562592001002224,2.5736339630306726,1.4883873078181222,1.75413168508618,0.99,0.00040023073262232,0.0122618012300695,3,3
33,92,0.20208327161349987,0.14637878993151945,0.06141088331422462,0.16068220205938857,probeC,767871931,9.704344013279465,9.457647775746496,7.491004252535165,6.06195134899431,0.99,0.000260631570716021,0.017454310064616,5,5
34,93,0.2721880317157813,0.13612181381152366,0.0786268199923144,0.19753684040244562,probeC,767871931,2.519652980049485,2.4741011578305914,1.6601243048740595,2.81560985673967,0.99,0.000284528211725421,0.00475919724615983,4,2
35,96,0.1628949128326032,0.12728227515902274,0.057910736413068056,0.2543628781743067,probeC,767871931,16.708947978326915,13.361771277676215,8.147284919856068,9.75241248973972,0.99,0.0251495892885158,0.0507767036935788,3,4
36,97,0.05353202976122209,0.05313321917904919,0.05654451024043412,0.06751911739083812,probeC,767871931,6.018040026308372,8.543570993296772,8.012348707883547,6.25220205970318,0.99,0.0241157965033862,0.0260601200607954,3,5
37,99,0.13387556953701457,0.17441869368188528,0.1403467591627489,0.20812025282901594,probeC,767871931,3.1429108334116322,7.154174283973187,11.790562643114164,6.04967061528717,0.99,0.00183200834155299,0.0185561427455731,4,4
38,102,0.2765307810460975,0.21434921864056938,0.09186980826218336,0.2243317746558172,probeC,767871931,2.5995176798521724,2.8620759699370306,1.9892868825646057,1.94136254324412,0.99,0.00176501880464509,0.0700750483810589,4,4
39,103,0.1661782656457674,0.16630067251425723,0.12902268626327001,0.16401394954900103,probeC,767871931,2.2142879513921514,3.4450538289660777,2.537209682695453,1.79771822357133,0.99,0.00368055620506094,0.128418650485446,3,4
40,104,0.18666625831262496,0.045629392519788745,0.12171885429588163,0.1654024895830706,probeC,767871931,18.55209997181246,12.23237863091611,12.301684658161596,10.5926361311614,0.99,0.00044449276346094,0.00302630753909395,4,4
41,105,0.05939387538359786,0.15405948035012137,0.05622430857748584,0.09229295935005977,probeC,767871931,3.2556609978389557,2.338005281332521,1.9381746810598626,2.04625208851325,0.99,0.00403735780671476,0.423504710266104,4,4
42,108,0.14181156564947198,0.1489784269149328,0.10469561690001217,0.14221259078783027,probeC,767871931,2.9706536377587778,3.0773918342474103,1.9831534183840367,1.88901843236126,0.99,0.00599439459264509,0.30662267280543,3,3
43,110,0.12600932249836647,0.1518156308916143,0.03467991779164734,0.12315665489548074,probeC,767871931,2.300416549218579,2.226284785699777,1.369807000327118,1.43674518198296,0.99,1.81309130533939e-05,0.0182775996146449,1,2
44,112,0.10138647700052247,0.13025037586400734,0.06489495695056184,0.10453104538846716,probeC,767871931,2.582291960286887,2.69754214909608,2.1876022244030096,1.81936050018636,0.99,0.00054069023708248,0.0113983276085043,3,4
45,114,0.268596084577348,0.17681022602404967,0.13361714483157552,0.3208509185851553,probeC,767871931,26.739014688840868,14.539914686166973,13.047922800130847,18.2601424197359,0.99,0.000209177305261334,0.00701555489013992,4,4
46,115,0.050446176776002605,0.06343667153622072,0.12201870624390225,0.08922525793866229,probeC,767871931,1.6254815371605753,1.4726792606134471,2.657834478246647,1.68688963495204,0.97,0.0169084166264621,0.145847169179957,4,3
47,116,0.21123527084294613,0.18268493766604024,0.11010657456043034,0.1744629591502031,probeC,767871931,1.6724607723386264,2.086126345724152,1.8339057899901865,1.67289765146604,0.99,0.0316515208824909,0.215704844060317,3,4
48,117,0.06165838279535829,0.10230612563057337,0.11056287266855447,0.08526564084007904,probeC,767871931,2.9737855867706475,2.49644525695714,2.7580143931959435,1.91186864999666,0.99,0.0979901448752257,0.381912856705184,4,5
49,128,0.20350568069040625,0.19190020216369535,0.1544270464002401,0.18830156500433726,probeC,767871931,10.870995020201072,10.877513711151737,9.609093882891724,7.53765262888432,0.99,0.0107091678840821,0.0896479139956408,4,4
