,unit,SH_r2,SI_r2,SL_r2,final_r2,probe,session,SH_rate,SI_rate,SL_rate,total_rate,presence_ratio,amplitude_cutoff,isi_violations,rf_x,rf_y
0,6,0.0726686441062604,0.04119138773902133,0.007284471103308432,0.15273187219136372,probeC,767871931,3.329261799617903,6.83729433272395,9.57229309780831,5.56488361911048,0.99,0.0168683754335717,0.0499517080132915,5,4
1,20,0.009322211929724577,0.050627249426136986,0.030111594761879013,0.04795659267353447,probeC,767871931,1.7100441604810677,2.7178549664838516,3.2486915276414785,1.7994294733502,0.99,0.0228344908907628,0.361219088981608,2,4
2,25,0.26384047546988365,0.07188106712442992,0.03299097426173767,0.1276774966701047,probeC,767871931,13.85104450499546,15.986187284176317,23.313297350343476,11.2324422249527,0.99,0.000225947503430278,0.0,2,4
3,39,0.15810185795693896,0.0766520210367901,0.00862965917037164,0.09037496196790569,probeC,767871931,2.918976479062921,2.5959780621572213,2.8500163559044815,2.6388478207583,0.99,0.0489869544227729,0.308833798226117,7,6
4,43,0.1859951622115516,0.13897477231222058,0.06554380373753785,0.1553330639309389,probeC,767871931,95.80632027310597,96.10603290676417,80.851324828263,68.0844883341016,0.99,0.0169790461774078,0.00516025971616766,4,4
5,44,0.21731953167224285,0.15582808051556707,0.03236288755101222,0.23767239248703848,probeC,767871931,11.387766607159637,6.977452772699574,5.4076709192018315,13.1941384420398,0.99,5.73985623203667e-05,0.00693532093983373,1,1
6,45,0.19361907813401638,0.110452322927872,0.03131679807745495,0.2453565679003503,probeC,767871931,11.48798897553948,7.097298395287427,5.254334314687602,8.54557874863457,0.99,0.00516745312077443,0.0304822983028308,3,4
7,46,0.2817156281267524,0.20452578779407102,0.09142319941136663,0.2938513492611957,probeC,767871931,9.483541607942623,6.225878529352022,3.6575891396794242,8.52705698632217,0.99,0.011487017054446,0.0913256970005231,1,4
8,47,0.032078706703111505,0.030341584285712764,0.028331350402851795,0.03586533685077411,probeC,767871931,16.54921857872154,20.871419865935408,19.107785410533204,11.1488929710435,0.99,0.0396635380587516,0.0786181413688859,3,4
9,48,0.08980765650467512,0.06358482501402066,0.01073922989443903,0.327847064628878,probeC,767871931,58.25268564627768,34.775543367865126,22.397366699378477,33.7537979175607,0.99,0.0025095391966537,0.0072192561319349,3,4
10,52,0.26571348583923315,0.3043235471510116,0.11700572598354238,0.28670657162666996,probeC,767871931,13.946568949857499,12.45378834044282,8.341511285574093,8.40515560501612,0.99,8.68901501720955e-05,0.00053405642282405,4,3
11,53,0.10178867720841973,0.059751071812531184,0.009185347190727722,0.10053587449527641,probeC,767871931,12.510570327915064,11.237050578915296,8.903745502126268,7.8060168589107,0.99,0.0389133828170454,0.0544881873747271,2,5
12,57,0.1908867997088528,0.08521729255533879,0.03214051355970406,0.12564463739670845,probeC,767871931,8.042845062482384,7.436522445663214,7.178197579326136,7.2385865645901,0.99,0.000131601250385401,0.0,5,5
13,58,0.11029848646599434,0.11922114083046668,0.03647610061553743,0.13270697477165916,probeC,767871931,13.230918600645182,11.742839731870811,9.128639188747137,7.07168938027512,0.99,0.0048232755799422,0.0543206305087498,5,5
14,59,0.03893424121350504,0.03088172233610962,0.021246364862223355,0.04532820769435879,probeC,767871931,1.154123210874127,1.2004875076173067,2.101733725875041,1.93814136718979,0.99,0.0274230968497642,0.0301320729973608,4,5
15,60,0.08436554711158491,0.03969827565293067,0.0083063576723019,0.07215962213127125,probeC,767871931,9.353565723950014,8.0784074751168,12.111547268563951,10.104426635427,0.99,0.0983732485176805,0.0140423212743521,6,1
16,61,0.0599342056616631,0.04365665440542173,0.01913033459164446,0.10553025321675247,probeC,767871931,8.362303861693132,6.290879544992891,4.369070984625449,6.2466656633598,0.99,0.000261402674889248,0.00193380255591565,5,5
17,62,0.1047155458343084,0.09519871034139224,0.039558162300924085,0.13912324530341993,probeC,767871931,12.039212001628615,10.489538899045298,7.37855740922473,7.32726956783588,0.99,0.0812918253447717,0.0407588867132162,2,4
18,66,0.09781256037070822,0.07523937553150692,0.019650491351169273,0.07116044294004782,probeC,767871931,12.939647342541265,13.022547227300429,11.234461890742558,8.4796453012725,0.99,0.0680162745514757,0.028334597354365,5,5
19,67,0.12361049939275508,0.09263424694934749,0.026078189451536726,0.23268027364778213,probeC,767871931,15.298004948479441,10.96892138939671,6.947170428524697,10.3206480780739,0.99,0.00154178724467486,0.0382550236805662,4,2
20,71,0.21606313945542452,0.1308128053432331,0.08801938387299046,0.15973164265148657,probeC,767871931,2.6840803031726646,2.8478569977655903,2.6169447170428524,2.83594353058263,0.99,9.18547978600449e-06,0.0140735854808179,4,3
21,72,0.17304193007315258,0.10353945053786769,0.025606290683022937,0.18898254679242085,probeC,767871931,9.947070061699396,7.09526711354865,4.479473339875695,4.81998665654663,0.99,0.00654004576779313,0.0389760862973789,4,4
22,73,0.15119180840897062,0.09718946847754344,0.027870993660102882,0.17859534669002575,probeC,767871931,10.935199974944409,7.186674791793623,5.448560680405627,5.39134275918344,0.99,0.000653794053346042,0.0116822711226255,4,4
23,74,0.11396746896161183,0.04683964665533293,0.03124754344557259,0.108417136860354,probeC,767871931,19.192583544739893,18.072313629900467,14.403418384036637,14.2536033786594,0.99,0.010714580488667,0.0265561648553093,5,4
24,75,0.2263341089793743,0.16511236147213848,0.03053165970838525,0.27679185175230914,probeC,767871931,13.099376742146639,8.448100751574245,5.127576054955839,5.87602909360844,0.99,0.00179155370646248,0.054636237964051,5,4
