unit,area LFPs,behavior,c50_dg,cell_type,full model,layer,lifetime_sparseness_dg,max_state,mod_idx_dg,"other area
population activity",pref_ori_dg,pref_tf_dg,probe,rf_area,rf_x,rf_y,run_mod_dg,run_pval_dg,session,stimulus,total_rate,wf_duration,label,cluster_name,n_sources
91.0,0.0067358027126695145,0.06898691646269402,[0.71494118],['RS'],0.32543970308588693,['L56'],[0.68901745],0.6666666666666666,[5.86961552],0.08537054907541641,[45.],[2.],0.16666666666666666,[400.],[4],[7],[nan],[nan],786091066.0,0.23795039158141104,[2.46795649],[0.64556114],8,stimulus2,1
92.0,0.026187222327187686,0.027411477511151538,[0.5951451],['RS'],0.1623483164071774,['L4'],[0.37120779],0.3333333333333333,[1.89210249],0.04358238890566317,[45.],[2.],0.16666666666666666,[700.],[4],[7],[nan],[nan],786091066.0,0.14650320190564461,[3.68227698],[0.71423786],8,stimulus2,1
111.0,0.05845804392182754,0.10397762666477765,[0.59086667],['FS'],0.3448043456972501,['L23'],[0.12239692],0.0,[10.10152156],0.24279512444530688,[90.],[2.],0.16666666666666666,[800.],[6],[7],[nan],[nan],786091066.0,0.09980281492985763,[7.60459647],[0.23350084],1,multi-source1,2
133.0,0.0437714273802496,0.026094045961512657,[0.84757255],['RS'],0.25583255590140935,['L23'],[0.02548508],0.6666666666666666,[3.70356913],0.10026975321054524,[0.],[2.],0.16666666666666666,[1700.],[3],[6],[nan],[nan],786091066.0,0.19819807637034395,[3.98767247],[1.24991625],1,multi-source1,2
136.0,0.05964734606105262,0.034093585547038494,[0.49246275],['FS'],0.3471702186964218,['L23'],[0.18013472],0.6666666666666666,[5.77498435],0.13519663219918632,[90.],[2.],0.16666666666666666,[2100.],[2],[6],[nan],[nan],786091066.0,0.3161440840505071,[27.94887338],[0.24723618],1,multi-source1,2
3.0,0.0,0.11540356586757938,[nan],['FS'],0.22861439293283836,['L56'],[0.00867739],0.3333333333333333,[7.48532391],0.07204830319812201,[0.],[2.],0.3333333333333333,[300.],[3],[6],[nan],[nan],786091066.0,0.11192701818775644,[11.08720831],[0.19229481],1,multi-source1,2
4.0,0.0,0.12594401218195989,[0.18869412],['FS'],0.23507556798734522,['L56'],[0.28573],0.6666666666666666,[0.05667467],0.0904570018733351,[135.],[2.],0.3333333333333333,[900.],[5],[1],[nan],[nan],786091066.0,0.0575934557573615,[18.1848017],[0.28844221],6,behavior,1
9.0,0.008314327808111832,0.18502248601568633,[nan],['RS'],0.2866122204639161,['L56'],[0.29298676],0.0,[0.42130156],0.060051564296262974,[90.],[2.],0.3333333333333333,[3500.],[5],[3],[nan],[nan],786091066.0,0.08497188672735836,[3.59418038],[0.76917923],6,behavior,1
11.0,0.0,0.019571456933060595,[0.16730196],['FS'],0.1263060450659072,['L56'],[0.01614284],0.6666666666666666,[1.79338128],0.03962745624767912,[45.],[2.],0.3333333333333333,[600.],[4],[5],[nan],[nan],786091066.0,0.07863130277033388,[24.08654796],[0.21976549],4,unexplained,0
22.0,0.0,0.0608277032698203,[1.05293725],['RS'],0.06975678512159571,['L56'],[0.0384852],0.6666666666666666,[6.24234058],0.014240827720345317,[45.],[2.],0.3333333333333333,[900.],[4],[3],[nan],[nan],786091066.0,0.010860371800058832,[1.20238238],[0.61809045],7,unexplained,0
27.0,0.005153083074516296,0.0967323748844657,[0.12451765],['RS'],0.20931464203947137,['L56'],[0.34718185],0.6666666666666666,[2.04231948],0.03968028387347957,[45.],[2.],0.3333333333333333,[1100.],[4],[7],[nan],[nan],786091066.0,0.1510161863846486,[4.53639755],[0.6318258],8,stimulus2,1
32.0,0.02647402791757858,0.04641247270240985,[0.10312549],['RS'],0.41002900311220697,['L56'],[0.04346484],0.6666666666666666,[0.03201623],0.12548905231469895,[45.],[2.],0.3333333333333333,[2400.],[6],[1],[nan],[nan],786091066.0,0.36073224277110943,[21.84910636],[0.57688442],1,multi-source1,2
34.0,0.013397005449454925,0.12180582618626723,[0.03039216],['RS'],0.3758694832637996,['L56'],[0.154732],0.6666666666666666,[0.97350882],0.2077550036337871,[0.],[2.],0.3333333333333333,[500.],[2],[7],[nan],[nan],786091066.0,0.31490576964439054,[10.63845443],[0.50820771],3,multi-source2,3
35.0,0.0,0.03708269584674166,[0.79623137],['RS'],0.2648453308447759,['L56'],[0.05926611],0.3333333333333333,[2.89050571],0.07896639021858724,[135.],[2.],0.3333333333333333,[3300.],[6],[7],[nan],[nan],786091066.0,0.24145444799524327,[26.10843003],[0.52194305],8,stimulus2,1
38.0,0.0,0.03583440095776569,[0.59942353],['RS'],0.3847524273511119,['L56'],[0.0310107],0.6666666666666666,[0.29857591],0.17840732052335542,[135.],[2.],0.3333333333333333,[1000.],[2],[7],[nan],[nan],786091066.0,0.3501349571426843,[19.51290986],[0.52194305],1,multi-source1,2
39.0,0.0,0.05221171798700901,[0.02611373],['RS'],0.2536792799273503,['L56'],[0.1145293],0.3333333333333333,[3.25094353],0.0717073967630516,[90.],[2.],0.3333333333333333,[1300.],[3],[7],[nan],[nan],786091066.0,0.22603209320873452,[10.76677356],[0.57688442],8,stimulus2,1
40.0,0.00603960501009766,0.07557571474426365,[0.12879608],['FS'],0.2227889377365578,['L56'],[0.200954],0.6666666666666666,[0.40675339],0.10727778113600725,[135.],[2.],0.3333333333333333,[1100.],[4],[5],[nan],[nan],786091066.0,0.0852348741880176,[3.61544588],[0.30217755],9,unexplained,1
41.0,0.0,0.0633146613659622,[0.04750588],['FS'],0.17659037353294926,['L56'],[0.23458147],0.3333333333333333,[0.72329014],0.17672243733247647,[45.],[2.],0.3333333333333333,[1300.],[2],[7],[nan],[nan],786091066.0,0.023480112844253997,[17.21302031],[0.23350084],9,unexplained,1
42.0,0.017531620933666604,0.10918068854750514,[0.68071373],['RS'],0.29098030703086064,['L56'],[0.08816435],0.6666666666666666,[1.21658155],0.13490264848098615,[0.],[2.],0.3333333333333333,[900.],[1],[7],[nan],[nan],786091066.0,0.1751916972674212,[20.57493995],[0.64556114],3,multi-source2,3
43.0,0.015458048732690077,0.11946765516704072,[0.06461961],['RS'],0.28836743674328097,['L56'],[0.04093297],0.3333333333333333,[2.76615437],0.13604373869558603,[0.],[2.],0.3333333333333333,[800.],[2],[6],[nan],[nan],786091066.0,0.15932472009323578,[15.22371076],[0.53567839],3,multi-source2,3
46.0,0.01937987784409223,0.045204892178131215,[1.03582353],['RS'],0.20429473537968584,['L56'],[0.10514163],0.3333333333333333,[0.63014129],0.09872634228787294,[0.],[2.],0.3333333333333333,[500.],[1],[7],[nan],[nan],786091066.0,0.12925628371465153,[4.85123066],[0.75544389],8,stimulus2,1
51.0,0.009281428885983068,0.032391001708927815,[1.06149412],['RS'],0.1951409704088934,['L56'],[0.1728945],0.3333333333333333,[0.84618963],0.07851896525096166,[135.],[2.],0.3333333333333333,[400.],[2],[5],[nan],[nan],786091066.0,0.13266961219061912,[2.99646428],[0.76917923],8,stimulus2,1
52.0,0.014362892050232801,0.0717773637719703,[0.09456863],['RS'],0.38749347476133233,['L56'],[0.53895685],0.6666666666666666,[4.4064898],0.12086143155383237,[90.],[2.],0.3333333333333333,[500.],[3],[7],[nan],[nan],786091066.0,0.3551362151715697,[5.64282586],[0.86532663],1,multi-source1,2
56.0,0.0,0.04759842939184193,[0.59086667],['RS'],0.3263674176651482,['L4'],[0.20888474],0.6666666666666666,[0.74825952],0.08853094921396557,[0.],[2.],0.3333333333333333,[700.],[3],[7],[nan],[nan],786091066.0,0.3057160865794278,[1.76275419],[0.65929648],8,stimulus2,1
57.0,0.0,0.05522280861461708,[0.06461961],['RS'],0.24787895596058326,['L4'],[0.19982404],0.6666666666666666,[0.42099159],0.12096421475744881,[45.],[2.],0.3333333333333333,[400.],[2],[6],[nan],[nan],786091066.0,0.2244830227463198,[1.71711117],[0.7279732],1,multi-source1,2
58.0,0.012795521723182745,0.06847634563834253,[0.03039216],['RS'],0.25728931606975214,['L4'],[0.38293058],0.6666666666666666,[0.68451511],0.06271713751216082,[45.],[2.],0.3333333333333333,[700.],[2],[7],[nan],[nan],786091066.0,0.15962859428702328,[5.33722509],[0.75544389],8,stimulus2,1
60.0,0.0,0.16559299042926964,[0.77056078],['RS'],0.36151108467480964,['L4'],[0.23071329],0.6666666666666666,[0.93574792],0.12204578216049364,[45.],[2.],0.3333333333333333,[600.],[2],[6],[nan],[nan],786091066.0,0.17370724302716106,[2.88432768],[0.71423786],3,multi-source2,3
62.0,0.0,0.04059687563423135,[nan],['RS'],0.24154718829063446,['L4'],[0.07772431],0.6666666666666666,[0.21690344],0.07298998483020151,[0.],[2.],0.3333333333333333,[500.],[1],[2],[nan],[nan],786091066.0,0.21854920333411593,[3.35517693],[0.68676717],8,stimulus2,1
64.0,0.0,0.0965038296317525,[0.17158039],['FS'],0.2658683757657353,['L4'],[0.06416961],0.3333333333333333,[1.15899405],0.11446064884927358,[0.],[2.],0.3333333333333333,[900.],[2],[7],[nan],[nan],786091066.0,0.24160633540637416,[17.09891275],[0.26097152],1,multi-source1,2
66.0,0.0,0.2030916648305062,[0.04322745],['FS'],0.255317824413296,['L4'],[0.37758998],0.6666666666666666,[4.22722912],0.1209255113336114,[135.],[2.],0.3333333333333333,[600.],[3],[6],[nan],[nan],786091066.0,0.03944033444369446,[15.84321102],[0.23350084],1,multi-source1,2
67.0,0.09970032131388426,0.0892215856131084,[0.04750588],['FS'],0.648814658050431,['L4'],[0.09617951],0.6666666666666666,[0.40639879],0.19325619356550633,[135.],[2.],0.3333333333333333,[1900.],[1],[7],[nan],[nan],786091066.0,0.6600268524133628,[8.08286023],[0.38458961],3,multi-source2,2
70.0,0.0,0.03619356705814063,[0.04322745],['RS'],0.07815401807788651,['L4'],[0.39440101],0.3333333333333333,[2.26540906],0.005009444078743463,[45.],[2.],0.3333333333333333,[700.],[4],[3],[nan],[nan],786091066.0,0.02999242200106802,[2.96171335],[0.68676717],7,unexplained,0
75.0,0.012821994684207194,0.3072976149403108,[nan],['FS'],0.4737933646143393,['L4'],[0.02878738],0.6666666666666666,[0.11770423],0.1802521562648261,[135.],[2.],0.3333333333333333,[900.],[1],[4],[nan],[nan],786091066.0,0.1126121883476898,[19.69091764],[0.17855946],3,multi-source2,3
82.0,0.0,0.10313691107783655,[0.03894902],['FS'],0.07514295887580795,['L23'],[0.09375635],0.6666666666666666,[0.30249862],0.1901950712142741,[45.],[2.],0.3333333333333333,[800.],[2],[6],[nan],[nan],786091066.0,0.159813125151525,[7.83835887],[0.24723618],3,multi-source2,3
3.0,0.0,0.10907901875495063,[0.05606275],['RS'],0.6362567407290847,['L56'],[0.68344277],0.6666666666666666,[0.58425448],0.2865078306289705,[90.],[2.],0.5,[500.],[7],[4],[nan],[nan],786091066.0,0.6376817018768547,[9.20166923],[0.78291457],3,multi-source2,3
7.0,0.0,0.12393709622984128,[1.0315451],['RS'],0.523791865000082,['L56'],[0.29516963],0.6666666666666666,[0.11760343],0.1812083313798189,[0.],[2.],0.5,[1300.],[3],[1],[nan],[nan],786091066.0,0.4861952125371694,[2.15103956],[0.85159129],3,multi-source2,3
9.0,0.0,0.077740999713526,[0.10312549],['RS'],0.2467047704372196,['L56'],[0.32188323],0.3333333333333333,[2.25129189],0.026072238614614652,[90.],[2.],0.5,[600.],[1],[4],[nan],[nan],786091066.0,0.15788102798514533,[5.06961103],[0.74170854],5,stimulus1,1
12.0,0.015422415882513429,0.06018409271560503,[0.21864314],['RS'],0.516137585329235,['L56'],[0.75898865],0.6666666666666666,[1.16441139],0.14140453057731855,[0.],[2.],0.5,[3500.],[3],[6],[nan],[nan],786091066.0,0.5387961532880431,[7.84212426],[0.8241206],1,multi-source1,2
21.0,0.0,0.11981122479172449,[0.88607843],['RS'],0.2846902059428391,['L56'],[0.17785417],0.0,[0.3679591],0.11401579281261258,[90.],[2.],0.5,[500.],[2],[3],[nan],[nan],786091066.0,0.1506022643011628,[2.5505213],[0.6318258],3,multi-source2,3
23.0,0.0,0.14438856799683236,[0.28709804],['RS'],0.23471164572367256,['L56'],[0.03196627],0.3333333333333333,[0.47327382],0.11345006173329193,[90.],[2.],0.5,[800.],[6],[7],[nan],[nan],786091066.0,0.07925597759754162,[7.0726214],[0.65929648],1,multi-source1,2
31.0,0.05365966951521937,0.07702206038261479,[0.61225882],['RS'],0.5265988801316691,['L56'],[0.50801873],0.0,[0.21558345],0.14794815896090133,[45.],[2.],0.5,[100.],[7],[3],[nan],[nan],786091066.0,0.5409040513412754,[3.60270081],[0.6318258],1,multi-source1,2
42.0,0.0,0.16511830634427238,[0.08601176],['RS'],0.29360247017020685,['L56'],[0.25592845],0.6666666666666666,[0.76873412],0.040763042239408076,[90.],[2.],0.5,[1400.],[2],[1],[nan],[nan],786091066.0,0.1479973517346484,[4.06680917],[0.74170854],1,multi-source1,2
45.0,0.046458165464605974,0.1592083918954361,[0.02183529],['FS'],0.3279192973528784,['L56'],[0.15721113],0.6666666666666666,[4.7734966],0.17812362249735614,[45.],[2.],0.5,[1200.],[7],[5],[nan],[nan],786091066.0,0.14119373651326408,[12.31069733],[0.24723618],3,multi-source2,3
47.0,0.016881839411114187,0.07113198216190475,[0.63365098],['RS'],0.33470164449837997,['L56'],[0.04663988],0.6666666666666666,[1.09193426],0.08547470019876743,[0.],[2.],0.5,[1400.],[6],[6],[nan],[nan],786091066.0,0.2629155378523163,[5.88154133],[0.65929648],8,stimulus2,1
50.0,0.012495521091208772,0.07733821287257114,[0.01327843],['RS'],0.42654539430511634,['L56'],[0.06406232],0.6666666666666666,[0.73126475],0.2139696372542991,[135.],[2.],0.5,[2300.],[3],[5],[nan],[nan],786091066.0,0.41921467966436976,[5.76898935],[0.4120603],1,multi-source1,2
54.0,0.014242479626012683,0.19460070932331267,[0.18013725],['RS'],0.3075201538975124,['L56'],[0.12085915],0.6666666666666666,[0.04955358],0.1292148869150033,[135.],[2.],0.5,[1800.],[6],[5],[nan],[nan],786091066.0,0.0848363900897364,[4.37718293],[0.52194305],1,multi-source1,2
56.0,0.03625858392648977,0.05535394627383803,[0.89035686],['FS'],0.47467381378408524,['L56'],[0.51940003],0.6666666666666666,[3.48974184],0.18571283352951212,[0.],[2.],0.5,[500.],[5],[6],[nan],[nan],786091066.0,0.45729602605567204,[6.55073289],[0.34338358],1,multi-source1,2
57.0,0.0,0.04593514959307669,[0.24859216],['RS'],0.2681091411248239,['L56'],[0.1814008],0.6666666666666666,[0.58885719],0.13552755425807847,[135.],[2.],0.5,[900.],[5],[5],[nan],[nan],786091066.0,0.17966776819979996,[1.51410944],[0.56314908],1,multi-source1,2
63.0,0.0,0.042105172650174105,[0.02183529],['RS'],0.14811672391693384,['L56'],[0.35383796],0.6666666666666666,[0.4313822],0.05408889902755656,[0.],[2.],0.5,[1000.],[6],[4],[nan],[nan],786091066.0,0.1043659005848637,[3.04772098],[0.60435511],5,stimulus1,1
65.0,0.00707295464917892,0.1047617865530442,[0.03894902],['RS'],0.4601412931971904,['L56'],[0.20145868],0.6666666666666666,[0.00364604],0.16694775349469335,[90.],[2.],0.5,[300.],[1],[4],[nan],[nan],786091066.0,0.3515286553922133,[18.23788186],[0.71423786],3,multi-source2,3
67.0,0.011224741409996474,0.06681053378875554,[0.04322745],['RS'],0.47371221991795504,['L56'],[0.32047641],0.6666666666666666,[8.53565971],0.09728105698596537,[45.],[2.],0.5,[1800.],[5],[4],[nan],[nan],786091066.0,0.455652790280013,[6.56411465],[0.59061977],8,stimulus2,1
69.0,0.1244928331356702,0.11603272654203838,[0.13307451],['RS'],0.7078044825143328,['L56'],[0.06301971],0.3333333333333333,[1.04729888],0.17026718442420113,[135.],[2.],0.5,[1500.],[7],[5],[nan],[nan],786091066.0,0.7770874887694681,[2.65643427],[0.56314908],3,multi-source2,4
73.0,0.009283118190781581,0.13571017179264036,[0.1459098],['RS'],0.2803757974048408,['L56'],[0.79177081],0.0,[1.74512371],0.04585461159686131,[0.],[2.],0.5,[600.],[6],[4],[nan],[nan],786091066.0,0.18356681804778863,[17.84586901],[0.59061977],1,multi-source1,2
75.0,0.024498619214346196,0.058830860747709844,[0.19297255],['RS'],0.2326488953510779,['L56'],[0.16668508],0.3333333333333333,[1.08213358],0.054335776287613394,[0.],[2.],0.5,[1600.],[7],[5],[nan],[nan],786091066.0,0.22063261805773154,[15.95478822],[0.56314908],8,stimulus2,1
79.0,0.0,0.033411610374064885,[0.11596078],['RS'],0.2682772480917495,['L56'],[0.22145964],0.3333333333333333,[0.52544018],0.09082609046740478,[0.],[2.],0.5,[400.],[4],[6],[nan],[nan],786091066.0,0.29791561967791874,[22.85220197],[0.6318258],8,stimulus2,1
80.0,0.00997059385245067,0.006457349623958763,[0.03467059],['RS'],0.2850886683291104,['L56'],[0.13396105],0.3333333333333333,[3.42367201],0.0448501627012178,[0.],[2.],0.5,[700.],[1],[3],[nan],[nan],786091066.0,0.2442246667374544,[6.33652105],[0.71423786],8,stimulus2,1
83.0,0.0,0.04999065736466459,[0.07317647],['RS'],0.4781132597661589,['L56'],[0.10503851],0.6666666666666666,[0.18931293],0.07101100974140588,[90.],[2.],0.5,[2900.],[6],[3],[nan],[nan],786091066.0,0.4635200594694022,[3.50529407],[0.6318258],8,stimulus2,1
84.0,0.11373712144639321,0.06766825991988208,[0.55663922],['RS'],0.561121052802533,['L56'],[0.29153895],0.6666666666666666,[0.73587662],0.08906134980450679,[90.],[2.],0.5,[400.],[4],[5],[nan],[nan],786091066.0,0.5321355583867785,[14.34306457],[0.43953099],3,multi-source2,2
88.0,0.04264519726676395,0.07790479799125431,[0.009],['RS'],0.45300990031147625,['L56'],[0.08101209],0.6666666666666666,[1.039852],0.2099034129952991,[45.],[2.],0.5,[900.],[3],[5],[nan],[nan],786091066.0,0.3813392078475221,[19.30624396],[0.6318258],1,multi-source1,2
90.0,0.007482443678550754,0.05627148362432684,[0.10312549],['RS'],0.21442734771981425,['L56'],[0.14167138],0.0,[0.11298758],0.08155975185048896,[135.],[2.],0.5,[600.],[3],[3],[nan],[nan],786091066.0,0.1321630785565036,[2.42583238],[0.70050251],8,stimulus2,1
92.0,0.022096801034944248,0.012660390903297469,[0.01327843],['RS'],0.17499144596611746,['L56'],[0.21294795],0.6666666666666666,[1.58688749],0.028091223175922407,[135.],[2.],0.5,[900.],[6],[2],[nan],[nan],786091066.0,0.16912491704625235,[3.73516982],[0.6318258],8,stimulus2,1
94.0,0.09042998309584652,0.046153514755479484,[0.08601176],['FS'],0.3965787662901582,['L56'],[0.0278001],0.6666666666666666,[1.94837234],0.23155598129108562,[45.],[2.],0.5,[800.],[7],[5],[nan],[nan],786091066.0,0.31447855779608397,[14.74451727],[0.26097152],1,multi-source1,2
95.0,0.0,0.011048784201441597,[0.35983137],['RS'],0.08694716081488654,['L56'],[0.54009631],0.6666666666666666,[7.54065933],0.011447522262164212,[0.],[2.],0.5,[600.],[6],[4],[nan],[nan],786091066.0,0.07499023980227755,[3.17956759],[0.71423786],4,unexplained,0
101.0,0.03338801924763235,0.06718783503581627,[0.59086667],['RS'],0.34599784677783596,['L56'],[0.10267112],0.6666666666666666,[1.14061554],0.0710363989649393,[0.],[2.],0.5,[600.],[5],[3],[nan],[nan],786091066.0,0.3645527029807559,[2.69657954],[0.64556114],8,stimulus2,1
108.0,0.0725052003606882,0.05102456888105773,[0.70210588],['FS'],0.24352140955208545,['L4'],[0.15992238],0.6666666666666666,[0.43233113],0.11343457092563328,[90.],[2.],0.5,[800.],[5],[4],[nan],[nan],786091066.0,0.14283278838227909,[4.58983875],[0.15108878],1,multi-source1,2
109.0,0.0,0.03699389850979786,[0.65076471],['RS'],0.14974407295095604,['L4'],[0.04629622],0.0,[0.77852705],0.04861115913276719,[0.],[2.],0.5,[500.],[7],[3],[nan],[nan],786091066.0,0.09609619794708121,[3.8501077],[0.74170854],4,unexplained,0
113.0,0.0,0.04919022891992457,[0.28281961],['RS'],0.2169552751858484,['L4'],[0.20472849],0.6666666666666666,[1.87094371],0.06039452618143526,[45.],[2.],0.5,[300.],[6],[5],[nan],[nan],786091066.0,0.17739790642759298,[2.91099885],[0.68676717],8,stimulus2,1
115.0,0.0,0.0423576103992102,[0.89035686],['RS'],0.20027012097672764,['L4'],[0.12176079],0.0,[0.92177755],0.06984331004508518,[0.],[2.],0.5,[1100.],[7],[6],[nan],[nan],786091066.0,0.12938619097670848,[3.02479565],[0.70050251],5,stimulus1,1
120.0,0.0,0.06391450178969851,[0.70210588],['FS'],0.15496437369121094,['L4'],[0.00753368],0.3333333333333333,[2.34098463],0.08590679420926953,[135.],[2.],0.5,[900.],[7],[4],[nan],[nan],786091066.0,0.17416597808802572,[13.29534565],[0.21976549],8,stimulus2,1
127.0,0.10900569486139795,0.07470582164357957,[0.07317647],['RS'],0.5378675828742379,['L4'],[0.25198865],0.6666666666666666,[1.32541681],0.219252865118066,[0.],[2.],0.5,[1500.],[7],[6],[nan],[nan],786091066.0,0.5235585568734495,[19.42958434],[0.53567839],3,multi-source2,3
132.0,0.0,0.02759517466591661,[0.02183529],['FS'],0.2032445702822952,['L4'],[0.0880791],0.6666666666666666,[2.08162033],0.10866160432048025,[0.],[2.],0.5,[1100.],[6],[3],[nan],[nan],786091066.0,0.19829989233826506,[30.32876569],[0.26097152],1,multi-source1,2
133.0,0.052504256606340706,0.028973995045702507,[0.03894902],['FS'],0.33129773403985036,['L4'],[0.04907177],0.3333333333333333,[3.81646648],0.20006269283616757,[0.],[2.],0.5,[1100.],[7],[3],[nan],[nan],786091066.0,0.21601081186566015,[12.99586401],[0.23350084],1,multi-source1,2
143.0,0.0721368509727787,0.04609178713582951,[1.04010196],['FS'],0.3551237466614921,['L23'],[0.08208038],0.6666666666666666,[3.51496971],0.18125026563335273,[0.],[2.],0.5,[1400.],[6],[4],[nan],[nan],786091066.0,0.2472736846971768,[9.50996831],[0.30217755],1,multi-source1,2
0.0,0.0,0.28976336603170527,[0.009],['RS'],0.43024331159293033,['L56'],[0.06688379],0.6666666666666666,[1.16323434],0.07371323394464109,[45.],[2.],0.6666666666666666,[500.],[1],[3],[nan],[nan],786091066.0,0.1603622543996128,[3.96814886],[0.50820771],1,multi-source1,2
1.0,0.0,0.07104776517694275,[0.0902902],['RS'],0.189075718891116,['L56'],[0.73152454],0.0,[1.32805824],0.052237358881585226,[90.],[2.],0.6666666666666666,[1000.],[3],[6],[nan],[nan],786091066.0,0.11661063566888505,[3.58495429],[0.75544389],5,stimulus1,1
5.0,0.0,0.23066512377237328,[0.06889804],['RS'],0.3835847712151831,['L56'],[0.27618329],0.6666666666666666,[0.57308574],0.1521404681957546,[135.],[2.],0.6666666666666666,[800.],[2],[6],[nan],[nan],786091066.0,0.21588149408733676,[7.32633993],[0.86532663],3,multi-source2,3
9.0,0.010115713347546972,0.2657568469817982,[0.06889804],['RS'],0.5720415979893625,['L56'],[0.14810859],0.6666666666666666,[0.52693378],0.22019021473851588,[0.],[2.],0.6666666666666666,[100.],[4],[7],[nan],[nan],786091066.0,0.3634551806137181,[4.23111536],[0.6318258],3,multi-source2,3
13.0,0.0,0.11706341190872323,[nan],['RS'],0.8058510026207795,['L56'],[0.40732505],0.6666666666666666,[0.46900719],0.34424549494341034,[45.],[2.],0.6666666666666666,[500.],[4],[3],[nan],[nan],786091066.0,0.8095058008562784,[1.56867035],[0.67303183],3,multi-source2,3
17.0,0.0,0.05198760881550184,[nan],['RS'],0.27168780783303453,['L56'],[0.03970235],0.0,[0.50150187],0.08219414262217029,[45.],[2.],0.6666666666666666,[400.],[4],[3],[nan],[nan],786091066.0,0.24744072914585963,[2.4517606],[0.74170854],8,stimulus2,1
18.0,0.0,0.0694550969699053,[0.14163137],['RS'],0.31756464969563264,['L56'],[0.06323469],0.6666666666666666,[0.00518831],0.1872642947460696,[90.],[2.],0.6666666666666666,[900.],[5],[1],[nan],[nan],786091066.0,0.28831671729493463,[3.39646904],[0.46700168],1,multi-source1,2
20.0,0.0,0.1010584067188834,[0.13307451],['FS'],0.5654578158100727,['L56'],[0.14892205],0.0,[0.35481646],0.3089592367449455,[45.],[2.],0.6666666666666666,[300.],[4],[3],[nan],[nan],786091066.0,0.4347323741064078,[55.33385611],[0.23350084],3,multi-source2,3
21.0,0.0,0.10583176861160168,[0.06889804],['RS'],0.47409883051674184,['L56'],[0.03973496],0.6666666666666666,[0.66916823],0.11883539039661521,[90.],[2.],0.6666666666666666,[600.],[6],[1],[nan],[nan],786091066.0,0.4863650586501258,[1.54896083],[0.60435511],3,multi-source2,3
22.0,0.0,0.0615163199483018,[0.61225882],['RS'],0.5837561276260451,['L56'],[0.07957479],0.6666666666666666,[0.8229826],0.3353343083654653,[90.],[2.],0.6666666666666666,[1900.],[3],[3],[nan],[nan],786091066.0,0.6154625347956661,[14.21761814],[0.61809045],1,multi-source1,2
31.0,0.01067460022501956,0.13171246717042595,[0.13735294],['RS'],0.4628287843170417,['L56'],[0.41503153],0.6666666666666666,[0.45574821],0.2568580920270332,[0.],[2.],0.6666666666666666,[600.],[7],[4],[nan],[nan],786091066.0,0.4134328044583021,[8.97353717],[0.52194305],3,multi-source2,3
32.0,0.0,0.08476006404375658,[0.03039216],['RS'],0.4430453072659077,['L56'],[0.32071709],0.3333333333333333,[0.56100588],0.09832988891870846,[135.],[2.],0.6666666666666666,[700.],[3],[3],[nan],[nan],786091066.0,0.4166308503870284,[7.1992654],[0.54941374],8,stimulus2,1
35.0,0.026442662471908674,0.09434480017614091,[0.46251373],['RS'],0.5930052709334376,['L56'],[0.02917772],0.3333333333333333,[4.79082487],0.22952178874700987,[0.],[2.],0.6666666666666666,[900.],[7],[5],[nan],[nan],786091066.0,0.5629913637167093,[10.3287223],[0.61809045],1,multi-source1,2
37.0,0.011567302385065181,0.17284469466771124,[0.26998431],['RS'],0.5754211390525332,['L56'],[0.01964246],0.6666666666666666,[0.23546821],0.12148913246374182,[90.],[2.],0.6666666666666666,[700.],[5],[3],[nan],[nan],786091066.0,0.49091337943498986,[9.92664808],[0.50820771],3,multi-source2,3
42.0,0.021544293952997083,0.10555380997291963,[nan],['RS'],0.4942888854085144,['L56'],[0.11161028],0.6666666666666666,[0.48566523],0.19425806197334927,[135.],[2.],0.6666666666666666,[200.],[7],[5],[nan],[nan],786091066.0,0.40558630701078247,[17.26740709],[0.54941374],3,multi-source2,3
43.0,0.005405325554172791,0.02097596702270137,[0.01755686],['RS'],0.3107407690136531,['L56'],[0.27800373],0.6666666666666666,[2.18583915],0.08601018000781277,[0.],[2.],0.6666666666666666,[3000.],[4],[5],[nan],[nan],786091066.0,0.2989348466470481,[10.59407468],[0.57688442],8,stimulus2,1
44.0,0.0,0.08476419710906036,[0.59086667],['RS'],0.29289042554894207,['L56'],[0.06898383],0.6666666666666666,[1.98394549],0.08828440644267539,[45.],[2.],0.6666666666666666,[1000.],[4],[5],[nan],[nan],786091066.0,0.27281500720805096,[9.04926322],[0.59061977],8,stimulus2,1
46.0,0.009679438373108562,0.04868847865853709,[0.03894902],['RS'],0.2602575284944141,['L56'],[0.08199419],0.6666666666666666,[0.52425028],0.09659210301777206,[0.],[2.],0.6666666666666666,[1000.],[5],[2],[nan],[nan],786091066.0,0.20450177546386278,[11.68878294],[0.59061977],8,stimulus2,1
47.0,0.0,0.0840874362738796,[0.30421176],['RS'],0.20808890132809124,['L56'],[0.10601627],0.6666666666666666,[2.76070763],0.12034098105700715,[135.],[2.],0.6666666666666666,[800.],[6],[7],[nan],[nan],786091066.0,0.10931902885616993,[9.99262311],[0.6318258],1,multi-source1,2
48.0,0.008166672246855545,0.049284411731185876,[0.29993333],['RS'],0.49244049122723926,['L56'],[0.14552838],0.6666666666666666,[1.07070746],0.14610282477756137,[0.],[2.],0.6666666666666666,[1200.],[7],[5],[nan],[nan],786091066.0,0.4919580132547967,[9.81949053],[0.59061977],1,multi-source1,2
